"DateTime","day_ahead_pricing (michigan_hub) (miso)"
"2019-07-01 00:00:00",22.08
"2019-07-01 01:00:00",21.13
"2019-07-01 02:00:00",20.39
"2019-07-01 03:00:00",19.55
"2019-07-01 04:00:00",19.41
"2019-07-01 05:00:00",18.5
"2019-07-01 06:00:00",21.08
"2019-07-01 07:00:00",22.38
"2019-07-01 08:00:00",24.66
"2019-07-01 09:00:00",27.18
"2019-07-01 10:00:00",30.29
"2019-07-01 11:00:00",32.37
"2019-07-01 12:00:00",33.88
"2019-07-01 13:00:00",37.24
"2019-07-01 14:00:00",41.42
"2019-07-01 15:00:00",46.95
"2019-07-01 16:00:00",48.77
"2019-07-01 17:00:00",47.63
"2019-07-01 18:00:00",43.23
"2019-07-01 19:00:00",37.98
"2019-07-01 20:00:00",34.31
"2019-07-01 21:00:00",31.19
"2019-07-01 22:00:00",27.71
"2019-07-01 23:00:00",24.48
"2019-07-02 00:00:00",22.57
"2019-07-02 01:00:00",21.33
"2019-07-02 02:00:00",20.43
"2019-07-02 03:00:00",19.56
"2019-07-02 04:00:00",19.5
"2019-07-02 05:00:00",19.94
"2019-07-02 06:00:00",21.17
"2019-07-02 07:00:00",22.2
"2019-07-02 08:00:00",23.72
"2019-07-02 09:00:00",26.91
"2019-07-02 10:00:00",28.16
"2019-07-02 11:00:00",32.48
"2019-07-02 12:00:00",35.69
"2019-07-02 13:00:00",37.34
"2019-07-02 14:00:00",41.67
"2019-07-02 15:00:00",44.34
"2019-07-02 16:00:00",47.41
"2019-07-02 17:00:00",45.57
"2019-07-02 18:00:00",39.72
"2019-07-02 19:00:00",34.96
"2019-07-02 20:00:00",31.17
"2019-07-02 21:00:00",28.08
"2019-07-02 22:00:00",25.37
"2019-07-02 23:00:00",22.56
"2019-07-03 00:00:00",21.2
"2019-07-03 01:00:00",20.47
"2019-07-03 02:00:00",19.58
"2019-07-03 03:00:00",17.94
"2019-07-03 04:00:00",16.95
"2019-07-03 05:00:00",17.26
"2019-07-03 06:00:00",17.9
"2019-07-03 07:00:00",19.8
