"DateTime","day_ahead_pricing (michigan_hub) (miso)"
"2019-05-01 00:00:00",25.47
"2019-05-01 01:00:00",23.14
"2019-05-01 02:00:00",22.79
"2019-05-01 03:00:00",22.37
"2019-05-01 04:00:00",22.57
"2019-05-01 05:00:00",23.57
"2019-05-01 06:00:00",28.13
"2019-05-01 07:00:00",33.58
"2019-05-01 08:00:00",34.52
"2019-05-01 09:00:00",33.5
"2019-05-01 10:00:00",36.57
"2019-05-01 11:00:00",36.55
"2019-05-01 12:00:00",39.26
"2019-05-01 13:00:00",39.4
"2019-05-01 14:00:00",40.54
"2019-05-01 15:00:00",37.96
"2019-05-01 16:00:00",36.54
"2019-05-01 17:00:00",36.17
"2019-05-01 18:00:00",34.51
"2019-05-01 19:00:00",34.32
"2019-05-01 20:00:00",36.09
"2019-05-01 21:00:00",35.06
"2019-05-01 22:00:00",29.78
"2019-05-01 23:00:00",24.93
"2019-05-02 00:00:00",23.26
"2019-05-02 01:00:00",21.36
"2019-05-02 02:00:00",20.58
"2019-05-02 03:00:00",20.35
"2019-05-02 04:00:00",20.6
"2019-05-02 05:00:00",22.07
"2019-05-02 06:00:00",26.98
"2019-05-02 07:00:00",29.2
"2019-05-02 08:00:00",29.73
"2019-05-02 09:00:00",32.09
"2019-05-02 10:00:00",32.08
"2019-05-02 11:00:00",32
"2019-05-02 12:00:00",33.22
"2019-05-02 13:00:00",33.47
"2019-05-02 14:00:00",33.87
"2019-05-02 15:00:00",30.82
"2019-05-02 16:00:00",30.13
"2019-05-02 17:00:00",29.89
"2019-05-02 18:00:00",29.74
"2019-05-02 19:00:00",26.67
"2019-05-02 20:00:00",29.27
"2019-05-02 21:00:00",30
"2019-05-02 22:00:00",26.12
"2019-05-02 23:00:00",24.5
"2019-05-03 00:00:00",22.78
"2019-05-03 01:00:00",21.87
"2019-05-03 02:00:00",20.67
"2019-05-03 03:00:00",20.42
"2019-05-03 04:00:00",21.11
"2019-05-03 05:00:00",21.21
"2019-05-03 06:00:00",22.73
"2019-05-03 07:00:00",23.2
"2019-05-03 08:00:00",24.67
"2019-05-03 09:00:00",26.04
"2019-05-03 10:00:00",26.74
"2019-05-03 11:00:00",27.02
"2019-05-03 12:00:00",26.94
"2019-05-03 13:00:00",26.17
"2019-05-03 14:00:00",25.61
"2019-05-03 15:00:00",25.03
"2019-05-03 16:00:00",24.91
"2019-05-03 17:00:00",25.79
"2019-05-03 18:00:00",25.47
"2019-05-03 19:00:00",25.78
"2019-05-03 20:00:00",26.56
"2019-05-03 21:00:00",26.32
"2019-05-03 22:00:00",23.93
"2019-05-03 23:00:00",22.72
"2019-05-04 00:00:00",21.83
"2019-05-04 01:00:00",20.71
"2019-05-04 02:00:00",19.65
"2019-05-04 03:00:00",19.24
"2019-05-04 04:00:00",19.22
"2019-05-04 05:00:00",19.34
"2019-05-04 06:00:00",20
"2019-05-04 07:00:00",20.43
"2019-05-04 08:00:00",21.76
"2019-05-04 09:00:00",24.05
"2019-05-04 10:00:00",23.63
"2019-05-04 11:00:00",24.13
"2019-05-04 12:00:00",24.11
"2019-05-04 13:00:00",24.15
"2019-05-04 14:00:00",23.81
"2019-05-04 15:00:00",23.7
"2019-05-04 16:00:00",24.07
"2019-05-04 17:00:00",25.55
"2019-05-04 18:00:00",26.58
"2019-05-04 19:00:00",27.19
"2019-05-04 20:00:00",27.36
"2019-05-04 21:00:00",27.55
"2019-05-04 22:00:00",23.95
"2019-05-04 23:00:00",22.66
"2019-05-05 00:00:00",21.31
"2019-05-05 01:00:00",19.96
"2019-05-05 02:00:00",19.38
"2019-05-05 03:00:00",18.81
"2019-05-05 04:00:00",19.81
"2019-05-05 05:00:00",20.15
"2019-05-05 06:00:00",25.82
"2019-05-05 07:00:00",28.07
"2019-05-05 08:00:00",29.5
"2019-05-05 09:00:00",30.55
"2019-05-05 10:00:00",32.03
"2019-05-05 11:00:00",31.25
"2019-05-05 12:00:00",31.55
"2019-05-05 13:00:00",31.37
"2019-05-05 14:00:00",33.72
"2019-05-05 15:00:00",31.89
"2019-05-05 16:00:00",30.32
"2019-05-05 17:00:00",31.08
"2019-05-05 18:00:00",30.61
"2019-05-05 19:00:00",30.96
"2019-05-05 20:00:00",31.36
"2019-05-05 21:00:00",31.28
"2019-05-05 22:00:00",26.56
"2019-05-05 23:00:00",23
"2019-05-06 00:00:00",21.51
"2019-05-06 01:00:00",20.18
"2019-05-06 02:00:00",19.63
"2019-05-06 03:00:00",19.53
"2019-05-06 04:00:00",19.71
"2019-05-06 05:00:00",21.11
"2019-05-06 06:00:00",22.82
"2019-05-06 07:00:00",25.51
"2019-05-06 08:00:00",26.28
"2019-05-06 09:00:00",25.29
"2019-05-06 10:00:00",26.3
"2019-05-06 11:00:00",26
"2019-05-06 12:00:00",27.41
"2019-05-06 13:00:00",27.78
"2019-05-06 14:00:00",28.09
"2019-05-06 15:00:00",28.4
"2019-05-06 16:00:00",27.49
"2019-05-06 17:00:00",27.47
"2019-05-06 18:00:00",27.74
"2019-05-06 19:00:00",26.25
"2019-05-06 20:00:00",27.38
"2019-05-06 21:00:00",27.59
"2019-05-06 22:00:00",23.9
"2019-05-06 23:00:00",22.56
"2019-05-07 00:00:00",21.71
