"DateTime","day_ahead_pricing (michigan_hub) (miso)"
"2018-01-01 00:00:00",44.5
"2018-01-01 01:00:00",47.29
"2018-01-01 02:00:00",43.49
"2018-01-01 03:00:00",43.01
"2018-01-01 04:00:00",45.56
"2018-01-01 05:00:00",50.68
"2018-01-01 06:00:00",52.78
"2018-01-01 07:00:00",62.06
"2018-01-01 08:00:00",96.64
"2018-01-01 09:00:00",84.55
"2018-01-01 10:00:00",80.41
"2018-01-01 11:00:00",66.88
"2018-01-01 12:00:00",60.19
"2018-01-01 13:00:00",51.99
"2018-01-01 14:00:00",43.92
"2018-01-01 15:00:00",40.43
"2018-01-01 16:00:00",38.56
"2018-01-01 17:00:00",40.35
"2018-01-01 18:00:00",54.84
"2018-01-01 19:00:00",80.78
"2018-01-01 20:00:00",68.4
"2018-01-01 21:00:00",63.28
"2018-01-01 22:00:00",55.25
"2018-01-01 23:00:00",48.99
"2018-01-02 00:00:00",37.59
"2018-01-02 01:00:00",44.14
"2018-01-02 02:00:00",41.08
"2018-01-02 03:00:00",42.16
"2018-01-02 04:00:00",42.44
"2018-01-02 05:00:00",46.63
"2018-01-02 06:00:00",52.65
"2018-01-02 07:00:00",66.14
"2018-01-02 08:00:00",92.29
"2018-01-02 09:00:00",82.3
"2018-01-02 10:00:00",77.71
"2018-01-02 11:00:00",72.57
"2018-01-02 12:00:00",65.23
"2018-01-02 13:00:00",60.56
"2018-01-02 14:00:00",56.72
"2018-01-02 15:00:00",52.17
"2018-01-02 16:00:00",49.39
"2018-01-02 17:00:00",53.07
"2018-01-02 18:00:00",77.78
"2018-01-02 19:00:00",107.79
"2018-01-02 20:00:00",89.47
"2018-01-02 21:00:00",76.52
"2018-01-02 22:00:00",74.81
"2018-01-02 23:00:00",77.44
"2018-01-03 00:00:00",61.99
"2018-01-03 01:00:00",67.26
"2018-01-03 02:00:00",61.97
"2018-01-03 03:00:00",61.18
"2018-01-03 04:00:00",63.07
"2018-01-03 05:00:00",64.34
"2018-01-03 06:00:00",70.66
"2018-01-03 07:00:00",73.18
"2018-01-03 08:00:00",93.16
"2018-01-03 09:00:00",72.37
"2018-01-03 10:00:00",74.54
"2018-01-03 11:00:00",75.26
"2018-01-03 12:00:00",75.52
"2018-01-03 13:00:00",65.63
"2018-01-03 14:00:00",57.69
"2018-01-03 15:00:00",59.66
"2018-01-03 16:00:00",59.61
"2018-01-03 17:00:00",59.64
"2018-01-03 18:00:00",82.83
"2018-01-03 19:00:00",103.57
"2018-01-03 20:00:00",79.57
"2018-01-03 21:00:00",66.93
"2018-01-03 22:00:00",63.44
"2018-01-03 23:00:00",78.29
"2018-01-04 00:00:00",64.08
"2018-01-04 01:00:00",76.5
"2018-01-04 02:00:00",79
"2018-01-04 03:00:00",73.04
"2018-01-04 04:00:00",74.28
"2018-01-04 05:00:00",73.62
"2018-01-04 06:00:00",82.56
"2018-01-04 07:00:00",80.42
"2018-01-04 08:00:00",99.65
"2018-01-04 09:00:00",75
"2018-01-04 10:00:00",75.16
"2018-01-04 11:00:00",87.47
"2018-01-04 12:00:00",79.75
"2018-01-04 13:00:00",72.8
"2018-01-04 14:00:00",71.24
"2018-01-04 15:00:00",65.1
"2018-01-04 16:00:00",55.63
"2018-01-04 17:00:00",60.68
"2018-01-04 18:00:00",82.55
"2018-01-04 19:00:00",93.13
"2018-01-04 20:00:00",85.2
"2018-01-04 21:00:00",75.41
"2018-01-04 22:00:00",71.93
"2018-01-04 23:00:00",84.93
"2018-01-05 00:00:00",70.19
"2018-01-05 01:00:00",70.07
"2018-01-05 02:00:00",57.04
"2018-01-05 03:00:00",53.52
"2018-01-05 04:00:00",53.02
"2018-01-05 05:00:00",50.2
"2018-01-05 06:00:00",50.99
"2018-01-05 07:00:00",68.17
"2018-01-05 08:00:00",68.04
"2018-01-05 09:00:00",64.78
"2018-01-05 10:00:00",74.28
"2018-01-05 11:00:00",66.57
"2018-01-05 12:00:00",58.59
"2018-01-05 13:00:00",50.74
"2018-01-05 14:00:00",48.75
"2018-01-05 15:00:00",45.16
"2018-01-05 16:00:00",42.06
"2018-01-05 17:00:00",42.23
"2018-01-05 18:00:00",55.5
"2018-01-05 19:00:00",73.64
"2018-01-05 20:00:00",62.06
"2018-01-05 21:00:00",54.22
"2018-01-05 22:00:00",49.94
"2018-01-05 23:00:00",43.25
"2018-01-06 00:00:00",34.38
"2018-01-06 01:00:00",45.88
"2018-01-06 02:00:00",40.92
"2018-01-06 03:00:00",39.73
"2018-01-06 04:00:00",37.29
"2018-01-06 05:00:00",33.26
"2018-01-06 06:00:00",33.24
"2018-01-06 07:00:00",36.78
"2018-01-06 08:00:00",37.02
"2018-01-06 09:00:00",31.22
"2018-01-06 10:00:00",31.59
"2018-01-06 11:00:00",31
"2018-01-06 12:00:00",30.61
"2018-01-06 13:00:00",27.15
"2018-01-06 14:00:00",30.08
"2018-01-06 15:00:00",25.4
"2018-01-06 16:00:00",25.32
"2018-01-06 17:00:00",26.1
"2018-01-06 18:00:00",37
"2018-01-06 19:00:00",52.31
"2018-01-06 20:00:00",38.77
"2018-01-06 21:00:00",33.94
"2018-01-06 22:00:00",31.52
"2018-01-06 23:00:00",33.33
"2018-01-07 00:00:00",29.94
"2018-01-07 01:00:00",31.54
"2018-01-07 02:00:00",31.59
"2018-01-07 03:00:00",31.19
"2018-01-07 04:00:00",31.97
"2018-01-07 05:00:00",31.74
"2018-01-07 06:00:00",38.34
"2018-01-07 07:00:00",41.07
"2018-01-07 08:00:00",46.02
"2018-01-07 09:00:00",45.02
"2018-01-07 10:00:00",46.14
"2018-01-07 11:00:00",45.31
"2018-01-07 12:00:00",41.57
"2018-01-07 13:00:00",37.53
"2018-01-07 14:00:00",36.91
"2018-01-07 15:00:00",34.72
"2018-01-07 16:00:00",33.77
"2018-01-07 17:00:00",35.35
"2018-01-07 18:00:00",44.57
"2018-01-07 19:00:00",59.95
"2018-01-07 20:00:00",45.53
"2018-01-07 21:00:00",43.93
"2018-01-07 22:00:00",42.31
"2018-01-07 23:00:00",38.52
"2018-01-08 00:00:00",34.81
"2018-01-08 01:00:00",29.1
"2018-01-08 02:00:00",27.55
"2018-01-08 03:00:00",28.84
"2018-01-08 04:00:00",29.57
"2018-01-08 05:00:00",29.14
"2018-01-08 06:00:00",33.39
"2018-01-08 07:00:00",37.57
"2018-01-08 08:00:00",44.07
"2018-01-08 09:00:00",38.66
"2018-01-08 10:00:00",37.89
"2018-01-08 11:00:00",37.52
"2018-01-08 12:00:00",34.25
"2018-01-08 13:00:00",31.54
"2018-01-08 14:00:00",30.34
"2018-01-08 15:00:00",29.8
"2018-01-08 16:00:00",29.47
"2018-01-08 17:00:00",29.93
"2018-01-08 18:00:00",37.58
"2018-01-08 19:00:00",43.63
"2018-01-08 20:00:00",38.58
"2018-01-08 21:00:00",36.07
"2018-01-08 22:00:00",32.8
"2018-01-08 23:00:00",29.65
"2018-01-09 00:00:00",27.57
"2018-01-09 01:00:00",27.05
"2018-01-09 02:00:00",26.75
"2018-01-09 03:00:00",26.68
"2018-01-09 04:00:00",26.49
"2018-01-09 05:00:00",26.71
"2018-01-09 06:00:00",27.72
"2018-01-09 07:00:00",32.67
"2018-01-09 08:00:00",38.56
"2018-01-09 09:00:00",35.44
"2018-01-09 10:00:00",33.79
"2018-01-09 11:00:00",33.88
"2018-01-09 12:00:00",32.22
"2018-01-09 13:00:00",28.87
"2018-01-09 14:00:00",27.87
"2018-01-09 15:00:00",27.41
"2018-01-09 16:00:00",27.17
"2018-01-09 17:00:00",27.32
"2018-01-09 18:00:00",32.57
"2018-01-09 19:00:00",34.52
"2018-01-09 20:00:00",31.16
"2018-01-09 21:00:00",29.08
"2018-01-09 22:00:00",27.15
"2018-01-09 23:00:00",25.5
"2018-01-10 00:00:00",25.62
"2018-01-10 01:00:00",21.81
"2018-01-10 02:00:00",20.98
"2018-01-10 03:00:00",21.07
"2018-01-10 04:00:00",20.78
"2018-01-10 05:00:00",20.92
"2018-01-10 06:00:00",22.08
"2018-01-10 07:00:00",26.75
"2018-01-10 08:00:00",30.27
"2018-01-10 09:00:00",28.11
"2018-01-10 10:00:00",27.78
"2018-01-10 11:00:00",28.04
"2018-01-10 12:00:00",27.34
"2018-01-10 13:00:00",26.35
"2018-01-10 14:00:00",26.09
"2018-01-10 15:00:00",25.57
"2018-01-10 16:00:00",25.15
"2018-01-10 17:00:00",26.31
"2018-01-10 18:00:00",32.21
"2018-01-10 19:00:00",34.02
"2018-01-10 20:00:00",30.87
"2018-01-10 21:00:00",30.42
"2018-01-10 22:00:00",27.72
"2018-01-10 23:00:00",24.97
"2018-01-11 00:00:00",25.11
"2018-01-11 01:00:00",24.32
"2018-01-11 02:00:00",22.72
"2018-01-11 03:00:00",22.64
"2018-01-11 04:00:00",21.87
"2018-01-11 05:00:00",22.43
"2018-01-11 06:00:00",23.61
"2018-01-11 07:00:00",26.51
"2018-01-11 08:00:00",30.88
"2018-01-11 09:00:00",31.91
"2018-01-11 10:00:00",34.97
"2018-01-11 11:00:00",35
"2018-01-11 12:00:00",33.39
"2018-01-11 13:00:00",31.33
"2018-01-11 14:00:00",29.96
"2018-01-11 15:00:00",28.57
"2018-01-11 16:00:00",28.53
"2018-01-11 17:00:00",28.84
"2018-01-11 18:00:00",33.19
"2018-01-11 19:00:00",38.88
"2018-01-11 20:00:00",35.27
"2018-01-11 21:00:00",35.02
"2018-01-11 22:00:00",31.68
"2018-01-11 23:00:00",29.86
"2018-01-12 00:00:00",29.82
"2018-01-12 01:00:00",32.99
"2018-01-12 02:00:00",30.31
"2018-01-12 03:00:00",29.78
"2018-01-12 04:00:00",29.57
"2018-01-12 05:00:00",28.44
"2018-01-12 06:00:00",33.35
"2018-01-12 07:00:00",35.44
"2018-01-12 08:00:00",36.56
"2018-01-12 09:00:00",38.04
"2018-01-12 10:00:00",44.52
"2018-01-12 11:00:00",48.39
"2018-01-12 12:00:00",45.02
"2018-01-12 13:00:00",41.45
"2018-01-12 14:00:00",37.41
"2018-01-12 15:00:00",34.57
"2018-01-12 16:00:00",33.05
"2018-01-12 17:00:00",34.62
"2018-01-12 18:00:00",44.16
"2018-01-12 19:00:00",61.63
"2018-01-12 20:00:00",51.88
"2018-01-12 21:00:00",46.99
"2018-01-12 22:00:00",43.94
"2018-01-12 23:00:00",43.17
"2018-01-13 00:00:00",39.34
"2018-01-13 01:00:00",35.91
"2018-01-13 02:00:00",35.05
"2018-01-13 03:00:00",34.84
"2018-01-13 04:00:00",36.41
"2018-01-13 05:00:00",32.44
"2018-01-13 06:00:00",34.16
"2018-01-13 07:00:00",36.21
"2018-01-13 08:00:00",39.89
"2018-01-13 09:00:00",39.57
"2018-01-13 10:00:00",39.63
"2018-01-13 11:00:00",39.24
"2018-01-13 12:00:00",36.22
"2018-01-13 13:00:00",34.09
"2018-01-13 14:00:00",31.84
"2018-01-13 15:00:00",31.53
"2018-01-13 16:00:00",30.4
"2018-01-13 17:00:00",30.95
"2018-01-13 18:00:00",38.08
"2018-01-13 19:00:00",49.95
"2018-01-13 20:00:00",40.8
"2018-01-13 21:00:00",37.07
"2018-01-13 22:00:00",35.93
"2018-01-13 23:00:00",33.56
"2018-01-14 00:00:00",29.92
"2018-01-14 01:00:00",36.49
"2018-01-14 02:00:00",33.91
"2018-01-14 03:00:00",33.87
"2018-01-14 04:00:00",35.6
"2018-01-14 05:00:00",36.27
"2018-01-14 06:00:00",36.71
"2018-01-14 07:00:00",42.08
"2018-01-14 08:00:00",50.37
"2018-01-14 09:00:00",55.83
"2018-01-14 10:00:00",53.93
"2018-01-14 11:00:00",50.48
"2018-01-14 12:00:00",48.99
"2018-01-14 13:00:00",43.5
"2018-01-14 14:00:00",39.53
"2018-01-14 15:00:00",36.67
"2018-01-14 16:00:00",35.87
"2018-01-14 17:00:00",36.84
"2018-01-14 18:00:00",46.65
"2018-01-14 19:00:00",65.83
"2018-01-14 20:00:00",55.55
"2018-01-14 21:00:00",51.14
"2018-01-14 22:00:00",46.49
"2018-01-14 23:00:00",41.34
"2018-01-15 00:00:00",38.31
"2018-01-15 01:00:00",38.1
"2018-01-15 02:00:00",37.44
"2018-01-15 03:00:00",37.38
"2018-01-15 04:00:00",37.45
"2018-01-15 05:00:00",37.81
"2018-01-15 06:00:00",42.55
"2018-01-15 07:00:00",47.9
"2018-01-15 08:00:00",62.32
"2018-01-15 09:00:00",50.99
"2018-01-15 10:00:00",50.96
"2018-01-15 11:00:00",50.78
"2018-01-15 12:00:00",53.09
"2018-01-15 13:00:00",48.73
"2018-01-15 14:00:00",44.24
"2018-01-15 15:00:00",41.01
"2018-01-15 16:00:00",39.5
"2018-01-15 17:00:00",42.46
"2018-01-15 18:00:00",57.11
"2018-01-15 19:00:00",75.12
"2018-01-15 20:00:00",51.83
"2018-01-15 21:00:00",51.72
"2018-01-15 22:00:00",51.45
"2018-01-15 23:00:00",50.02
"2018-01-16 00:00:00",47.22
"2018-01-16 01:00:00",48.47
"2018-01-16 02:00:00",47.87
"2018-01-16 03:00:00",48.67
"2018-01-16 04:00:00",51.51
"2018-01-16 05:00:00",50.75
"2018-01-16 06:00:00",51.89
"2018-01-16 07:00:00",60.07
"2018-01-16 08:00:00",90.6
"2018-01-16 09:00:00",76.41
"2018-01-16 10:00:00",67.1
"2018-01-16 11:00:00",60.25
"2018-01-16 12:00:00",52.64
"2018-01-16 13:00:00",46.63
"2018-01-16 14:00:00",40.27
