"DateTime","day_ahead_pricing (michigan_hub) (miso)"
"2018-09-01 00:00:00",24.95
"2018-09-01 01:00:00",23.39
"2018-09-01 02:00:00",23.08
"2018-09-01 03:00:00",22.45
"2018-09-01 04:00:00",21.78
"2018-09-01 05:00:00",21.16
"2018-09-01 06:00:00",22.11
"2018-09-01 07:00:00",21.37
"2018-09-01 08:00:00",22.33
"2018-09-01 09:00:00",24.46
"2018-09-01 10:00:00",27.4
"2018-09-01 11:00:00",28.5
"2018-09-01 12:00:00",32.26
"2018-09-01 13:00:00",34.98
"2018-09-01 14:00:00",39.85
"2018-09-01 15:00:00",45.24
"2018-09-01 16:00:00",51.54
"2018-09-01 17:00:00",51.53
"2018-09-01 18:00:00",45.7
"2018-09-01 19:00:00",41.03
"2018-09-01 20:00:00",38.01
"2018-09-01 21:00:00",33.45
"2018-09-01 22:00:00",29.17
"2018-09-01 23:00:00",27.79
"2018-09-02 00:00:00",25.92
"2018-09-02 01:00:00",23.73
"2018-09-02 02:00:00",22.55
"2018-09-02 03:00:00",21.9
"2018-09-02 04:00:00",21.7
"2018-09-02 05:00:00",21.52
"2018-09-02 06:00:00",22.1
"2018-09-02 07:00:00",21.86
"2018-09-02 08:00:00",22.63
"2018-09-02 09:00:00",25.27
"2018-09-02 10:00:00",28.44
"2018-09-02 11:00:00",30.66
"2018-09-02 12:00:00",34.74
"2018-09-02 13:00:00",39.07
"2018-09-02 14:00:00",42.41
"2018-09-02 15:00:00",45.97
"2018-09-02 16:00:00",51.84
"2018-09-02 17:00:00",54.53
"2018-09-02 18:00:00",46.99
"2018-09-02 19:00:00",42.32
"2018-09-02 20:00:00",39.84
"2018-09-02 21:00:00",35.77
"2018-09-02 22:00:00",28.98
"2018-09-02 23:00:00",27.7
"2018-09-03 00:00:00",25.38
"2018-09-03 01:00:00",23.09
"2018-09-03 02:00:00",22.51
"2018-09-03 03:00:00",22.29
"2018-09-03 04:00:00",22.03
"2018-09-03 05:00:00",23.51
"2018-09-03 06:00:00",27.87
"2018-09-03 07:00:00",28.2
"2018-09-03 08:00:00",30.58
"2018-09-03 09:00:00",34.11
"2018-09-03 10:00:00",39.97
"2018-09-03 11:00:00",43.57
"2018-09-03 12:00:00",49.6
"2018-09-03 13:00:00",54.32
"2018-09-03 14:00:00",62.14
"2018-09-03 15:00:00",67.59
"2018-09-03 16:00:00",74.42
"2018-09-03 17:00:00",66.6
"2018-09-03 18:00:00",60.11
"2018-09-03 19:00:00",48.86
"2018-09-03 20:00:00",46.79
"2018-09-03 21:00:00",41.96
"2018-09-03 22:00:00",33.39
"2018-09-03 23:00:00",27.72
"2018-09-04 00:00:00",25.04
"2018-09-04 01:00:00",23.46
"2018-09-04 02:00:00",22.49
"2018-09-04 03:00:00",22.19
"2018-09-04 04:00:00",22.46
"2018-09-04 05:00:00",22.39
"2018-09-04 06:00:00",28.1
"2018-09-04 07:00:00",29.03
"2018-09-04 08:00:00",30.74
"2018-09-04 09:00:00",33.72
"2018-09-04 10:00:00",39.89
"2018-09-04 11:00:00",43.54
"2018-09-04 12:00:00",48.11
"2018-09-04 13:00:00",52.97
"2018-09-04 14:00:00",58.94
"2018-09-04 15:00:00",64.15
"2018-09-04 16:00:00",68.93
"2018-09-04 17:00:00",61.8
"2018-09-04 18:00:00",53.1
"2018-09-04 19:00:00",45.48
"2018-09-04 20:00:00",42.67
"2018-09-04 21:00:00",39.36
"2018-09-04 22:00:00",30.29
"2018-09-04 23:00:00",26.9
"2018-09-05 00:00:00",25.36
"2018-09-05 01:00:00",22.97
"2018-09-05 02:00:00",22.62
"2018-09-05 03:00:00",22.32
"2018-09-05 04:00:00",21.99
"2018-09-05 05:00:00",22.81
"2018-09-05 06:00:00",25.4
"2018-09-05 07:00:00",28.04
"2018-09-05 08:00:00",27.66
"2018-09-05 09:00:00",28.22
"2018-09-05 10:00:00",31.85
"2018-09-05 11:00:00",33.58
"2018-09-05 12:00:00",36.01
"2018-09-05 13:00:00",38.66
"2018-09-05 14:00:00",43.23
"2018-09-05 15:00:00",43.78
"2018-09-05 16:00:00",43.77
"2018-09-05 17:00:00",40.42
"2018-09-05 18:00:00",36.1
"2018-09-05 19:00:00",32.75
"2018-09-05 20:00:00",32.05
