"DateTime","day_ahead_pricing (michigan_hub) (miso)"
"2018-07-01 00:00:00",27.4
"2018-07-01 01:00:00",25.06
"2018-07-01 02:00:00",24.41
"2018-07-01 03:00:00",23.64
"2018-07-01 04:00:00",23.38
"2018-07-01 05:00:00",23.69
"2018-07-01 06:00:00",24.98
"2018-07-01 07:00:00",29.21
"2018-07-01 08:00:00",32.27
"2018-07-01 09:00:00",34.2
"2018-07-01 10:00:00",41.57
"2018-07-01 11:00:00",43.07
"2018-07-01 12:00:00",48.66
"2018-07-01 13:00:00",55.73
"2018-07-01 14:00:00",59.78
"2018-07-01 15:00:00",67.39
"2018-07-01 16:00:00",74.28
"2018-07-01 17:00:00",70.97
"2018-07-01 18:00:00",60.33
"2018-07-01 19:00:00",49.22
"2018-07-01 20:00:00",43.31
"2018-07-01 21:00:00",39
"2018-07-01 22:00:00",34.24
"2018-07-01 23:00:00",27.86
"2018-07-02 00:00:00",25.78
"2018-07-02 01:00:00",23.55
"2018-07-02 02:00:00",21.82
"2018-07-02 03:00:00",21.59
"2018-07-02 04:00:00",21.19
"2018-07-02 05:00:00",21.79
"2018-07-02 06:00:00",23.3
"2018-07-02 07:00:00",25.48
"2018-07-02 08:00:00",27.87
"2018-07-02 09:00:00",33.57
"2018-07-02 10:00:00",38.5
"2018-07-02 11:00:00",44
"2018-07-02 12:00:00",47.97
"2018-07-02 13:00:00",54.93
"2018-07-02 14:00:00",58.19
"2018-07-02 15:00:00",62.51
"2018-07-02 16:00:00",67.1
"2018-07-02 17:00:00",63.31
"2018-07-02 18:00:00",54.19
"2018-07-02 19:00:00",49.3
"2018-07-02 20:00:00",43.44
"2018-07-02 21:00:00",38.2
"2018-07-02 22:00:00",34.11
"2018-07-02 23:00:00",27.8
"2018-07-03 00:00:00",24.95
"2018-07-03 01:00:00",23.85
"2018-07-03 02:00:00",22.33
"2018-07-03 03:00:00",21.9
"2018-07-03 04:00:00",21.48
"2018-07-03 05:00:00",21.28
"2018-07-03 06:00:00",22.02
"2018-07-03 07:00:00",23.47
"2018-07-03 08:00:00",25.32
"2018-07-03 09:00:00",28.34
