4.290720000000001200e+00;1.332576000000004424e+00;1.488816000000002360e+00;1.543248000000001063e+00;1.812888000000001165e+00;1.822464000000000750e+00;1.907136000000000609e+00;1.878911999999999694e+00;1.924272000000003091e+00;1.940400000000003677e+00;2.040192000000002448e+00;2.030111999999999028e+00;2.107728000000003821e+00;2.154096000000008893e+00;2.129904000000004238e+00;1.874879999999999658e+00;1.679328000000004595e+00;1.533168000000000752e+00;1.478735999999998718e+00;1.424304000000003123e+00;1.464624000000001258e+00;1.549296000000008000e+00;1.285956000000005206e+00;1.650096000000008445e+00
5.500320000000026077e+00;1.633968000000001641e+00;1.611792000000000558e+00;1.611792000000000558e+00;1.633968000000001641e+00;1.589615999999999918e+00;1.605743999999997174e+00;1.611792000000000558e+00;1.610783999999998883e+00;1.610783999999998883e+00;1.591631999999999714e+00;1.573487999999999332e+00;1.556352000000003510e+00;1.522079999999998767e+00;1.400111999999998913e+00;1.198512000000000910e+00;1.048320000000002805e+00;1.037231999999998155e+00;8.971200000000008057e-01;6.340320000000018164e-01;5.533919999999983297e-01;5.029919999999998836e-01;5.574240000000050266e-01;6.582240000000013636e-01
2.929920000000007629e+00;9.404640000000004108e-01;9.787680000000017477e-01;9.192960000000074405e-01;9.475200000000025824e-01;9.928799999999990966e-01;1.125936000000001602e+00;1.182384000000000324e+00;1.176336000000000048e+00;1.160208000000005457e+00;1.109808000000003902e+00;1.126943999999996393e+00;1.126943999999996393e+00;1.150128000000002038e+00;1.038239999999999608e+00;9.263520000000030619e-01;8.144640000000005209e-01;6.289920000000007727e-01;5.498639999999995753e-01;4.707359999999983780e-01;4.656960000000102129e-01;5.050080000000030100e-01;5.443200000000016914e-01;6.602399999999993829e-01
2.293200000000017891e+00;7.156799999999999828e-01;9.071999999999977859e-01;9.051839999999969910e-01;9.817920000000038838e-01;8.840160000000025775e-01;9.354240000000014765e-01;1.060416000000000247e+00;1.148111999999998911e+00;1.225728000000003259e+00;1.332576000000004424e+00;1.388016000000001915e+00;1.371888000000000885e+00;1.410192000000002555e+00;1.371888000000000885e+00;1.371888000000000885e+00;1.308384000000000436e+00;1.299312000000001577e+00;1.371888000000000885e+00;1.371888000000000885e+00;1.388016000000001915e+00;1.379952000000004730e+00;1.467648000000003172e+00;1.500911999999999580e+00
5.093760000000004950e+00;1.552320000000003253e+00;1.579535999999999385e+00;1.664208000000005683e+00;1.726704000000004902e+00;1.818432000000000492e+00;1.921248000000001177e+00;1.981728000000003487e+00;2.008943999999996954e+00;2.083535999999999611e+00;2.150064000000002196e+00;2.145024000000003817e+00;2.204496000000007339e+00;2.204496000000007339e+00;2.256911999999999807e+00;2.225664000000000531e+00;2.194416000000000810e+00;2.176272000000003093e+00;2.145528000000004543e+00;2.114783999999999331e+00;2.066400000000002013e+00;2.104704000000005237e+00;2.069424000000001929e+00;2.169216000000001365e+00
7.287840000000008978e+00;2.261952000000004848e+00;2.295216000000001255e+00;2.322432000000000496e+00;2.398031999999998387e+00;2.431296000000008117e+00;2.439360000000005080e+00;2.491776000000003766e+00;2.499840000000001172e+00;2.539656000000004799e+00;2.579472000000002652e+00;2.579472000000002652e+00;2.602656000000004966e+00;2.585520000000002483e+00;2.518992000000000342e+00;2.295216000000001255e+00;2.134943999999996844e+00;2.058336000000000165e+00;1.999872000000000982e+00;2.012976000000003207e+00;2.012976000000003207e+00;2.039184000000000996e+00;2.081520000000002923e+00;2.073456000000005517e+00
6.961920000000012543e+00;2.091600000000003234e+00;2.144016000000001920e+00;2.159136000000001054e+00;2.083535999999999611e+00;2.077588800000005786e+00;2.099664000000000197e+00;2.250863999999999532e+00;2.250863999999999532e+00;2.250863999999999532e+00;2.250863999999999532e+00;2.250863999999999532e+00;2.250863999999999532e+00;2.270016000000001810e+00;2.216592000000001672e+00;2.069424000000001929e+00;1.878911999999999694e+00;1.741824000000004036e+00;1.673279999999998102e+00;1.615824000000004146e+00;1.577520000000002476e+00;1.586592000000001335e+00;1.646064000000001970e+00;1.662192000000002556e+00
5.601119999999998100e+00;1.713600000000001788e+00;1.732752000000002290e+00;1.708560000000004520e+00;1.708560000000004520e+00;1.708560000000004520e+00;1.695456000000005625e+00;1.708560000000004520e+00;1.708560000000004520e+00;1.706543999999997840e+00;1.708560000000004520e+00;1.787184000000000994e+00;1.851192000000002613e+00;1.915200000000002456e+00;1.931328000000005041e+00;1.881936000000001386e+00;1.778111999999999027e+00;1.738800000000002344e+00;1.705031999999998771e+00;1.671264000000001193e+00;1.647072000000003644e+00;1.749888000000000998e+00;1.812384000000000217e+00;1.971648000000003176e+00
6.921599999999988206e+00;2.176272000000003093e+00;2.341583999999999666e+00;2.503872000000001208e+00;2.503872000000001208e+00;2.556287999999999894e+00;2.597615999999999925e+00;2.583504000000002687e+00;2.629872000000001542e+00;2.619792000000001231e+00;2.637936000000001613e+00;2.671200000000002461e+00;2.656079999999998886e+00;2.602656000000004966e+00;2.478672000000001763e+00;2.386943999999996624e+00;2.209535999999999500e+00;2.097648000000003510e+00;2.051279999999998438e+00;1.935360000000005076e+00;1.855728000000003819e+00;1.845648000000003286e+00;1.864800000000001123e+00;1.819440000000002167e+00
5.893439999999992907e+00;1.743840000000000945e+00;1.724688000000001775e+00;1.743840000000000945e+00;1.725696000000006780e+00;1.698479999999997547e+00;1.668239999999999723e+00;1.638000000000001455e+00;1.622879999999999656e+00;1.630440000000002110e+00;1.638000000000001455e+00;1.622879999999999656e+00;1.606248000000001230e+00;1.589615999999999918e+00;1.518048000000001840e+00;1.410192000000002555e+00;1.261008000000003459e+00;1.844640000000001834e+00;1.389024000000003367e+00;1.377936000000001382e+00;1.377936000000001382e+00;1.230768000000001861e+00;1.083600000000001673e+00;1.107792000000000776e+00
3.591840000000006583e+00;1.085615999999999692e+00;1.124928000000003037e+00;1.186416000000000581e+00;1.202543999999997615e+00;1.304352000000003065e+00;1.295279999999998211e+00;1.286208000000005569e+00;1.521072000000003532e+00;1.870343999999995566e+00;2.219615999999999811e+00;2.328479999999997663e+00;2.476656000000005076e+00;2.533104000000004241e+00;2.597615999999999925e+00;2.527056000000003522e+00;2.456496000000007562e+00;2.319408000000005465e+00;2.316384000000000665e+00;2.313360000000004746e+00;2.327472000000002428e+00;2.407104000000003907e+00;2.468592000000001452e+00;2.476656000000005076e+00
8.354640000000003397e+00;2.536128000000002380e+00;2.570400000000002461e+00;2.592576000000004655e+00;2.630879999999999885e+00;2.594592000000001342e+00;2.710008000000003747e+00;2.825424000000002156e+00;2.825424000000002156e+00;2.825424000000002156e+00;2.825424000000002156e+00;2.825424000000002156e+00;2.716056000000004023e+00;2.606688000000001892e+00;2.562336000000000169e+00;2.560320000000003482e+00;2.558304000000003242e+00;2.660111999999999366e+00;2.649024000000003376e+00;2.647008000000003136e+00;2.599632000000000165e+00;2.806272000000002986e+00;2.890943999999996628e+00;2.940336000000000283e+00
1.004808000000000412e+01;3.088512000000001478e+00;3.145968000000001652e+00;3.204432000000000613e+00;3.262896000000006236e+00;3.091536000000000062e+00;3.299688000000002397e+00;3.507840000000001179e+00;3.507840000000001179e+00;3.538079999999999004e+00;3.538079999999999004e+00;3.538079999999999004e+00;3.590496000000007459e+00;3.590496000000007459e+00;3.613680000000000447e+00;3.457440000000002733e+00;3.340512000000001258e+00;3.279024000000003713e+00;3.100608000000005138e+00;3.106656000000004969e+00;3.090528000000004827e+00;3.084479999999997890e+00;3.080448000000004516e+00;3.084479999999997890e+00
1.024800000000000821e+01;3.107664000000000648e+00;3.140928000000003273e+00;3.150000000000002132e+00;3.169152000000004854e+00;3.187296000000008345e+00;3.188304000000003580e+00;3.189312000000001923e+00;3.214512000000000924e+00;3.270456000000006025e+00;3.326400000000002244e+00;3.322368000000000432e+00;3.315312000000002257e+00;3.308256000000003638e+00;3.262896000000006236e+00;3.138912000000000369e+00;3.015936000000001727e+00;2.886911999999999701e+00;2.781072000000003985e+00;2.675231999999998056e+00;2.710512000000001365e+00;2.705472000000002541e+00;2.700432000000000610e+00;2.747808000000004025e+00
9.174479999999983093e+00;2.756879999999999775e+00;2.794176000000002880e+00;2.786111999999999256e+00;2.775024000000003710e+00;2.777040000000000841e+00;2.806776000000004156e+00;2.836512000000001255e+00;2.896992000000000456e+00;2.925216000000001593e+00;2.953440000000002730e+00;3.034079999999999000e+00;3.050712000000000756e+00;3.067343999999995852e+00;3.034079999999999000e+00;2.874312000000001976e+00;2.714543999999998292e+00;2.649024000000003376e+00;2.613239999999999785e+00;2.577456000000005520e+00;2.558304000000003242e+00;2.622816000000002479e+00;2.687328000000004824e+00;2.799216000000001259e+00
9.576000000000004064e+00;2.946384000000000558e+00;2.939328000000005048e+00;2.926728000000003771e+00;2.914128000000002494e+00;2.899008000000003360e+00;2.882879999999999665e+00;2.866752000000002631e+00;2.866752000000002631e+00;2.837520000000003151e+00;2.808288000000000117e+00;2.781072000000003985e+00;2.746296000000008064e+00;2.711520000000002817e+00;2.716560000000004749e+00;2.677248000000001404e+00;2.637936000000001613e+00;2.458764000000001282e+00;2.579472000000002652e+00;2.302406399966398620e+00;2.325220800033603208e+00;2.683094400000001212e+00;2.594222399966396697e+00;2.840409600033598991e+00
9.326855999999995817e+00;3.140424000000002547e+00;3.194251199999997404e+00;3.198888000000001508e+00;3.269112000033604915e+00;3.290145599966398215e+00;2.751159600000006478e+00;2.585520000000002483e+00;2.562336000000000169e+00;2.546208000000006244e+00;2.955960000000006804e+00;2.513952000000005071e+00;2.511936000000001723e+00;2.509920000000001483e+00;2.462543999999998068e+00;2.375856000000004631e+00;2.289168000000000980e+00;2.247840000000000948e+00;2.216088000000000946e+00;2.184336000000000055e+00;2.160143999999996289e+00;2.191392000000002227e+00;2.222640000000001503e+00;2.314368000000000425e+00
8.016959999999999198e+00;2.495808000000004245e+00;2.623824000000004375e+00;2.672208000000006134e+00;2.720592000000001676e+00;2.713535999999999948e+00;2.728656000000004855e+00;2.745792000000000677e+00;2.832479999999997666e+00;2.879856000000004634e+00;2.915136000000001282e+00;2.950416000000000594e+00;2.920176000000002769e+00;2.121739200000000825e+00;2.730672000000001987e+00;2.399040000000000283e+00;2.292696000000006507e+00;2.186352000000003404e+00;2.193408000000005131e+00;1.679579999999998741e+00;2.159136000000001054e+00;2.172575999966399163e+00;1.701756000000002711e+00;2.199456000000005407e+00
7.371840000000006832e+00;1.825286399999998865e+00;2.235743999999997289e+00;2.183579999999999188e+00;2.011699199966396900e+00;2.019393600033601910e+00;2.027088000000000445e+00;2.069323200000002139e+00;2.111558400000000280e+00;1.891159200000000373e+00;2.020939200000000380e+00;1.888084799999998786e+00;1.692230400000000357e+00;1.580375999966399547e+00;1.405521600033605711e+00;1.309089600000001630e+00;1.108094400000000590e+00;9.855216000000034393e-01;1.041768000000001804e+00;8.595888000336043833e-01;8.562287999664041083e-01;8.686439999999961969e-01;8.600256000000050527e-01;8.671824000000003529e-01
2.924039999999998418e+00;8.834112000000038378e-01;8.924832000000048060e-01;8.505000000000016991e-01;8.765903999664012014e-01;8.516256000336013265e-01;1.465984800000003530e+00;1.654128000000002485e+00;1.636991999999999781e+00;1.803312000000001580e+00;1.219276799999999161e+00;1.629936000000001384e+00;1.622879999999999656e+00;1.554336000000000162e+00;1.536192000000002666e+00;1.326528000000004148e+00;1.186416000000000581e+00;1.192464000000000635e+00;9.293760000000015342e-01;9.253439999999952814e-01;1.105776000000003645e+00;1.105776000000003867e+00;8.910720000000031948e-01;9.152640000000010767e-01
3.155040000000000511e+00;8.820000000000014495e-01;9.031680000000008590e-01;9.313920000000018851e-01;1.145088000000000328e+00;1.063440000000002161e+00;1.334592000000001333e+00;1.045296000000007552e+00;9.838080000000040126e-01;8.003520000000031720e-01;6.773760000000016435e-01;7.560000000000002274e-01;8.225280000000041447e-01;8.890560000000030660e-01;9.223200000000030263e-01;9.586080000000044565e-01;8.638560000000041761e-01;9.525600000000045142e-01;9.495359999999996026e-01;9.465120000000009082e-01;9.182879999999997711e-01;8.759520000000047268e-01;8.507520000000017291e-01;9.686880000000013258e-01
3.548160000000009973e+00;1.158192000000001665e+00;1.298304000000003011e+00;1.466640000000001720e+00;1.475712000000000357e+00;1.663200000000002232e+00;1.798272000000002979e+00;1.915200000000002456e+00;1.950479999999997771e+00;2.399040000000000283e+00;2.399040000000000283e+00;2.399040000000000283e+00;2.452464000000000865e+00;2.452464000000000865e+00;2.452464000000000865e+00;2.433312000000002140e+00;2.433312000000002140e+00;2.433312000000002140e+00;2.475648000000003623e+00;2.475648000000003623e+00;2.475648000000003623e+00;2.590560000000004415e+00;2.590560000000004415e+00;2.590560000000004415e+00
8.893920000000006709e+00;2.668176000000002546e+00;2.668176000000002546e+00;2.777040000000000841e+00;2.777040000000000841e+00;2.549231999999998166e+00;2.607696000000006897e+00;2.607696000000006897e+00;3.068352000000003521e+00;3.084479999999997890e+00;3.084479999999997890e+00;3.084479999999997890e+00;2.922192000000003009e+00;2.922192000000003009e+00;2.138976000000003097e+00;2.676239999999999952e+00;2.676239999999999952e+00;2.676239999999999952e+00;2.661120000000000818e+00;2.661120000000000818e+00;2.661120000000000818e+00;3.056256000000002970e+00;3.056256000000002970e+00;3.056256000000002970e+00
1.166256000000000448e+01;3.498768000000002321e+00;3.498768000000002321e+00;3.669120000000001269e+00;3.669120000000001269e+00;3.669120000000001269e+00;3.411072000000003879e+00;3.411072000000003879e+00;3.016943999999997406e+00;2.941343999999995962e+00;2.941343999999995962e+00;2.941343999999995962e+00;2.773008000000003470e+00;2.799216000000001259e+00;2.799216000000001259e+00;2.511936000000001723e+00;2.511936000000001723e+00;2.511936000000001723e+00;2.313360000000004746e+00;2.346624000000001597e+00;2.346624000000001597e+00;2.873808000000004359e+00;2.873808000000004359e+00;2.873808000000004359e+00
1.059408000000000705e+01;3.178224000000003269e+00;3.178224000000003269e+00;3.239712000000000813e+00;3.239712000000000813e+00;3.239712000000000813e+00;3.203424000000002270e+00;3.203424000000002270e+00;3.089520000000003375e+00;3.174192000000002789e+00;3.174192000000002789e+00;3.174192000000002789e+00;2.933279999999998555e+00;2.933279999999998555e+00;2.955456000000006078e+00;2.696400000000003683e+00;2.696400000000003683e+00;2.696400000000003683e+00;2.514960000000006524e+00;2.469600000000002016e+00;2.469600000000002016e+00;2.736720000000002262e+00;2.736720000000002262e+00;2.736720000000002262e+00
9.727200000000015834e+00;2.918160000000006082e+00;2.918160000000006082e+00;2.994768000000002761e+00;2.994768000000002761e+00;2.994768000000002761e+00;2.970576000000004768e+00;2.946384000000000558e+00;3.170160000000006306e+00;3.121776000000004103e+00;3.121776000000004103e+00;3.121776000000004103e+00;2.808288000000000117e+00;2.806272000000002986e+00;2.806272000000002986e+00;2.580479999999997887e+00;2.580479999999997887e+00;2.580479999999997887e+00;2.498831999999999276e+00;2.440368000000000315e+00;2.440368000000000315e+00;2.532096000000008562e+00;2.623824000000004375e+00;2.623824000000004375e+00
9.451680000000006743e+00;2.835504000000002467e+00;2.835504000000002467e+00;2.902031999999998835e+00;2.902031999999998835e+00;2.902031999999998835e+00;3.073392000000002344e+00;2.981664000000000314e+00;2.981664000000000314e+00;3.095568000000003206e+00;3.095568000000003206e+00;3.095568000000003206e+00;2.897496000000007399e+00;2.699424000000002266e+00;2.699424000000002266e+00;2.541672000000001930e+00;2.383920000000001593e+00;2.383920000000001593e+00;2.322936000000001666e+00;2.261952000000004848e+00;2.261952000000004848e+00;2.016000000000000458e+00;2.333520000000002703e+00;2.333520000000002703e+00
7.602000000000005642e+00;2.227680000000000327e+00;2.227680000000000327e+00;2.412143999999996069e+00;2.596608000000004690e+00;2.596608000000004690e+00;2.803248000000001738e+00;3.009888000000001895e+00;3.009888000000001895e+00;3.074904000000004967e+00;3.139920000000001821e+00;3.139920000000001821e+00;2.989224000000002768e+00;2.838528000000004603e+00;1.746863999999999528e+00;1.802808000000003963e+00;1.858752000000001958e+00;1.905120000000000813e+00;1.814400000000002233e+00;1.814400000000002233e+00;1.713600000000001788e+00;1.814400000000002233e+00;1.915200000000002456e+00;2.016000000000000458e+00
7.798560000000007264e+00;2.663136000000001058e+00;2.663136000000001058e+00;2.527056000000003522e+00;2.527056000000003522e+00;2.527056000000003522e+00;2.466072000000004039e+00;2.405088000000000559e+00;2.405088000000000559e+00;2.016000000000000458e+00;2.016000000000000458e+00;2.016000000000000458e+00;1.915200000000002456e+00;2.232720000000001814e+00;1.915200000000002456e+00;1.898064000000001972e+00;1.836576000000004649e+00;1.783152000000004067e+00;1.758960000000006518e+00;1.734768000000002086e+00;1.746863999999999528e+00;1.733760000000003743e+00;1.819440000000002167e+00;1.893024000000003371e+00
6.457920000000004102e+00;1.937376000000001763e+00;1.937376000000001763e+00;1.885968000000001643e+00;1.910160000000005631e+00;1.911168000000000866e+00;1.915200000000002456e+00;1.955520000000002590e+00;1.955520000000002590e+00;1.955520000000002590e+00;1.915200000000002456e+00;1.950479999999997771e+00;1.952496000000007337e+00;1.950479999999997771e+00;2.296224000000003151e+00;2.110752000000002404e+00;1.925279999999998104e+00;1.915200000000002456e+00;1.971143999999996010e+00;2.027088000000000445e+00;2.328479999999997663e+00;2.027088000000000445e+00;2.027088000000000445e+00;2.027088000000000445e+00
9.273599999999992960e+00;2.782079999999999220e+00;2.782079999999999220e+00;2.836008000000003637e+00;2.889936000000001393e+00;2.889936000000001393e+00;2.967552000000003076e+00;2.967552000000003076e+00;2.967552000000003076e+00;3.087504000000002691e+00;3.087504000000002691e+00;3.087504000000002691e+00;2.950416000000000594e+00;2.813328000000005158e+00;1.634976000000003316e+00;1.299312000000001577e+00;1.579535999999999385e+00;1.866816000000002473e+00;1.849176000000002373e+00;1.831535999999999387e+00;1.814400000000002233e+00;1.814400000000002233e+00;1.915200000000002456e+00;2.757888000000001671e+00
9.085439999999996630e+00;2.693376000000001991e+00;2.693376000000001991e+00;2.649024000000003376e+00;2.604672000000001653e+00;2.604672000000001653e+00;2.517983999999998446e+00;2.431296000000008117e+00;2.431296000000008117e+00;2.413152000000004183e+00;2.395008000000003801e+00;2.395008000000003801e+00;2.281608000000004743e+00;2.168208000000006130e+00;2.168208000000006130e+00;2.033136000000000720e+00;1.898064000000001972e+00;1.753920000000001256e+00;1.701504000000002348e+00;1.649088000000000553e+00;1.650096000000008445e+00;1.633968000000001641e+00;1.714608000000004573e+00;1.648079999999998879e+00
5.275200000000010547e+00;1.564416000000000473e+00;1.551312000000001579e+00;1.471680000000000099e+00;1.488816000000002360e+00;1.503936000000001272e+00;1.396079999999998877e+00;1.387008000000003127e+00;1.369872000000001089e+00;1.350720000000001919e+00;1.359792000000000556e+00;1.795096800000001158e+00;1.301328000000004925e+00;1.272096000000008331e+00;1.306368000000000196e+00;1.488816000000002360e+00;1.549296000000008000e+00;1.619856000000003959e+00;1.647072000000003644e+00;1.656143999999996064e+00;1.674287999999999776e+00;1.689408000000005128e+00;1.716624000000001704e+00;1.716624000000001704e+00
5.722080000000002720e+00;1.725696000000006780e+00;1.777104000000004014e+00;1.810368000000000421e+00;1.791216000000001252e+00;1.810368000000000421e+00;1.829520000000002478e+00;1.851696000000006448e+00;1.884960000000006186e+00;1.884960000000006186e+00;1.923264000000001639e+00;1.913184000000001106e+00;1.913184000000001106e+00;1.913184000000001106e+00;1.923264000000001639e+00;1.907640000000001557e+00;1.892016000000001696e+00;1.861776000000003872e+00;1.827504000000002460e+00;1.793231999999998161e+00;1.802304000000003237e+00;1.799279999999998436e+00;1.802304000000003237e+00;1.858752000000001958e+00
6.249599999999994715e+00;1.885968000000001643e+00;1.894031999999998606e+00;1.978704000000004903e+00;1.915200000000002456e+00;2.160748800000003467e+00;1.915200000000002456e+00;2.064384000000000441e+00;2.079504000000002684e+00;2.109743999999997399e+00;2.139983999999998332e+00;2.125872000000001094e+00;2.144016000000001920e+00;2.159136000000001054e+00;2.144016000000001920e+00;2.100672000000002093e+00;2.073456000000005517e+00;1.926287999999999778e+00;1.846656000000004960e+00;1.728720000000002033e+00;1.671264000000001193e+00;1.696464000000000860e+00;1.749888000000000998e+00;1.821456000000005293e+00
6.575520000000013354e+00;1.978704000000004903e+00;1.972656000000004850e+00;2.021040000000000614e+00;2.002896000000006005e+00;2.002896000000006005e+00;2.022048000000002066e+00;2.055312000000001582e+00;2.055312000000001582e+00;2.049264000000001307e+00;2.049264000000001307e+00;2.007936000000001275e+00;1.939896000000005838e+00;1.871856000000004183e+00;1.796256000000003183e+00;1.717632000000000048e+00;1.639008000000003129e+00;1.674287999999999776e+00;1.628424000000001870e+00;1.582560000000004408e+00;1.588608000000004461e+00;1.561392000000001890e+00;1.561392000000001890e+00;1.518048000000001840e+00
5.124000000000011212e+00;1.529136000000000495e+00;1.543248000000001063e+00;1.636991999999999781e+00;1.689408000000005128e+00;1.708560000000004520e+00;1.716624000000001704e+00;1.810368000000000421e+00;1.881936000000001386e+00;1.923264000000001639e+00;1.998863999999999530e+00;2.040192000000002448e+00;2.063376000000002097e+00;2.086560000000004411e+00;2.083535999999999611e+00;2.066400000000002013e+00;2.022048000000002066e+00;1.973664000000000085e+00;1.893024000000003371e+00;1.949472000000002536e+00;1.964592000000001448e+00;1.979712000000000360e+00;2.061360000000004966e+00;2.102688000000001889e+00
7.096320000000017281e+00;2.184336000000000055e+00;2.159136000000001054e+00;2.159136000000001054e+00;2.167200000000002458e+00;2.250863999999999532e+00;2.313360000000004746e+00;2.375856000000004631e+00;2.445408000000005355e+00;2.491776000000003766e+00;2.538143999999996403e+00;2.556287999999999894e+00;2.543688000000002170e+00;2.531088000000000893e+00;2.391983999999998556e+00;2.324952000000004571e+00;2.257920000000001703e+00;2.274048000000001846e+00;2.318400000000002237e+00;2.278079999999998773e+00;2.257920000000001703e+00;2.295216000000001255e+00;2.318400000000002237e+00;2.391983999999998556e+00
