"DateTime","day_ahead_pricing (michigan_hub) (miso)"
"2020-01-01 00:00:00",18.95
"2020-01-01 01:00:00",18.34
"2020-01-01 02:00:00",17.46
"2020-01-01 03:00:00",17.36
"2020-01-01 04:00:00",16.67
"2020-01-01 05:00:00",17.46
"2020-01-01 06:00:00",19.84
"2020-01-01 07:00:00",21.74
"2020-01-01 08:00:00",24.81
"2020-01-01 09:00:00",25.47
"2020-01-01 10:00:00",25.51
"2020-01-01 11:00:00",26.08
"2020-01-01 12:00:00",25.62
"2020-01-01 13:00:00",24.91
"2020-01-01 14:00:00",24.35
"2020-01-01 15:00:00",23.99
"2020-01-01 16:00:00",23.2
"2020-01-01 17:00:00",24.58
"2020-01-01 18:00:00",30.25
"2020-01-01 19:00:00",31.44
"2020-01-01 20:00:00",28.75
"2020-01-01 21:00:00",26.57
"2020-01-01 22:00:00",24.52
"2020-01-01 23:00:00",21.59
"2020-01-02 00:00:00",20.12
"2020-01-02 01:00:00",19.04
"2020-01-02 02:00:00",18.23
"2020-01-02 03:00:00",17.5
"2020-01-02 04:00:00",17.42
"2020-01-02 05:00:00",18.31
"2020-01-02 06:00:00",18.84
"2020-01-02 07:00:00",22.36
"2020-01-02 08:00:00",25.91
"2020-01-02 09:00:00",26.5
"2020-01-02 10:00:00",26.3
"2020-01-02 11:00:00",26.6
"2020-01-02 12:00:00",26.54
"2020-01-02 13:00:00",25.12
"2020-01-02 14:00:00",23.87
"2020-01-02 15:00:00",23.16
"2020-01-02 16:00:00",23.86
"2020-01-02 17:00:00",24.59
"2020-01-02 18:00:00",27.21
"2020-01-02 19:00:00",26.84
"2020-01-02 20:00:00",27.41
"2020-01-02 21:00:00",24.41
"2020-01-02 22:00:00",23.27
"2020-01-02 23:00:00",22.09
"2020-01-03 00:00:00",21.39
"2020-01-03 01:00:00",21.2
"2020-01-03 02:00:00",20.57
"2020-01-03 03:00:00",19.59
"2020-01-03 04:00:00",19.32
"2020-01-03 05:00:00",19.21
"2020-01-03 06:00:00",19.26
"2020-01-03 07:00:00",21.08
"2020-01-03 08:00:00",22.81
"2020-01-03 09:00:00",23.27
"2020-01-03 10:00:00",23.3
"2020-01-03 11:00:00",24.28
"2020-01-03 12:00:00",23.87
"2020-01-03 13:00:00",22.11
"2020-01-03 14:00:00",21.42
"2020-01-03 15:00:00",20.78
"2020-01-03 16:00:00",20.75
"2020-01-03 17:00:00",21.99
"2020-01-03 18:00:00",26.28
"2020-01-03 19:00:00",26.85
"2020-01-03 20:00:00",25.51
"2020-01-03 21:00:00",24.12
"2020-01-03 22:00:00",23.39
"2020-01-03 23:00:00",21.87
"2020-01-04 00:00:00",21.76
"2020-01-04 01:00:00",20.37
