"DateTime","day_ahead_pricing (michigan_hub) (miso)"
"2017-03-01 00:00:00",22.78
"2017-03-01 01:00:00",22.23
"2017-03-01 02:00:00",21.53
"2017-03-01 03:00:00",20.7
"2017-03-01 04:00:00",21.25
"2017-03-01 05:00:00",22.3
"2017-03-01 06:00:00",23.15
"2017-03-01 07:00:00",28.75
"2017-03-01 08:00:00",34.9
"2017-03-01 09:00:00",31.35
"2017-03-01 10:00:00",30.14
"2017-03-01 11:00:00",28.8
"2017-03-01 12:00:00",27.62
"2017-03-01 13:00:00",26.17
"2017-03-01 14:00:00",25.19
"2017-03-01 15:00:00",24.15
"2017-03-01 16:00:00",23.98
"2017-03-01 17:00:00",23.96
"2017-03-01 18:00:00",23.72
"2017-03-01 19:00:00",27.88
"2017-03-01 20:00:00",34.74
"2017-03-01 21:00:00",30.23
"2017-03-01 22:00:00",28.17
"2017-03-01 23:00:00",24.72
"2017-03-02 00:00:00",23.44
"2017-03-02 01:00:00",24.08
"2017-03-02 02:00:00",23.87
"2017-03-02 03:00:00",23.86
"2017-03-02 04:00:00",24.28
"2017-03-02 05:00:00",24.28
"2017-03-02 06:00:00",26.2
"2017-03-02 07:00:00",36.75
"2017-03-02 08:00:00",45.87
"2017-03-02 09:00:00",38.51
"2017-03-02 10:00:00",35.47
"2017-03-02 11:00:00",33.62
"2017-03-02 12:00:00",31.09
"2017-03-02 13:00:00",28.4
"2017-03-02 14:00:00",26.68
"2017-03-02 15:00:00",26.09
"2017-03-02 16:00:00",24.85
"2017-03-02 17:00:00",24.78
"2017-03-02 18:00:00",25.16
"2017-03-02 19:00:00",28.31
"2017-03-02 20:00:00",33.79
"2017-03-02 21:00:00",28.78
"2017-03-02 22:00:00",27.96
"2017-03-02 23:00:00",24.54
"2017-03-03 00:00:00",22.76
"2017-03-03 01:00:00",23.32
"2017-03-03 02:00:00",22.41
"2017-03-03 03:00:00",22.3
"2017-03-03 04:00:00",22.44
"2017-03-03 05:00:00",22.66
"2017-03-03 06:00:00",23.1
"2017-03-03 07:00:00",24.53
"2017-03-03 08:00:00",29.2
"2017-03-03 09:00:00",29.31
"2017-03-03 10:00:00",29.64
"2017-03-03 11:00:00",28.35
"2017-03-03 12:00:00",26.26
"2017-03-03 13:00:00",24.09
"2017-03-03 14:00:00",23.18
"2017-03-03 15:00:00",22.61
"2017-03-03 16:00:00",22.37
"2017-03-03 17:00:00",22.34
"2017-03-03 18:00:00",22.61
"2017-03-03 19:00:00",24.46
"2017-03-03 20:00:00",27.53
"2017-03-03 21:00:00",24.19
"2017-03-03 22:00:00",22.73
"2017-03-03 23:00:00",21.42
"2017-03-04 00:00:00",20.31
"2017-03-04 01:00:00",20.68
"2017-03-04 02:00:00",19.39
"2017-03-04 03:00:00",18.83
"2017-03-04 04:00:00",18.38
"2017-03-04 05:00:00",18.56
"2017-03-04 06:00:00",19.36
"2017-03-04 07:00:00",20.73
"2017-03-04 08:00:00",22.83
"2017-03-04 09:00:00",23.68
"2017-03-04 10:00:00",24.82
"2017-03-04 11:00:00",24.21
"2017-03-04 12:00:00",22.84
"2017-03-04 13:00:00",22.31
"2017-03-04 14:00:00",22.08
"2017-03-04 15:00:00",22.03
"2017-03-04 16:00:00",21.76
"2017-03-04 17:00:00",21.69
"2017-03-04 18:00:00",22.73
"2017-03-04 19:00:00",25.7
"2017-03-04 20:00:00",28.52
"2017-03-04 21:00:00",25.57
"2017-03-04 22:00:00",23.89
"2017-03-04 23:00:00",22.16
"2017-03-05 00:00:00",19.88
"2017-03-05 01:00:00",20.76
"2017-03-05 02:00:00",19.27
"2017-03-05 03:00:00",18.72
"2017-03-05 04:00:00",19.68
"2017-03-05 05:00:00",20.46
"2017-03-05 06:00:00",20.9
"2017-03-05 07:00:00",25.34
"2017-03-05 08:00:00",28.35
"2017-03-05 09:00:00",26.53
"2017-03-05 10:00:00",26.94
"2017-03-05 11:00:00",27.59
"2017-03-05 12:00:00",26.49
"2017-03-05 13:00:00",25.19
"2017-03-05 14:00:00",24.74
"2017-03-05 15:00:00",24.13
"2017-03-05 16:00:00",23.36
"2017-03-05 17:00:00",23.52
"2017-03-05 18:00:00",24.08
"2017-03-05 19:00:00",27.06
"2017-03-05 20:00:00",29.3
"2017-03-05 21:00:00",25.83
"2017-03-05 22:00:00",23.98
"2017-03-05 23:00:00",22.46
"2017-03-06 00:00:00",20.47
"2017-03-06 01:00:00",18.94
"2017-03-06 02:00:00",17.34
"2017-03-06 03:00:00",16.76
"2017-03-06 04:00:00",16.78
"2017-03-06 05:00:00",18.11
"2017-03-06 06:00:00",20.66
"2017-03-06 07:00:00",26.04
"2017-03-06 08:00:00",29.22
"2017-03-06 09:00:00",27.68
"2017-03-06 10:00:00",28.31
"2017-03-06 11:00:00",27.39
"2017-03-06 12:00:00",26.69
"2017-03-06 13:00:00",25.48
"2017-03-06 14:00:00",25.31
"2017-03-06 15:00:00",23.97
"2017-03-06 16:00:00",23.85
"2017-03-06 17:00:00",24.33
"2017-03-06 18:00:00",24.53
"2017-03-06 19:00:00",28.88
"2017-03-06 20:00:00",31.56
"2017-03-06 21:00:00",27.96
"2017-03-06 22:00:00",25.76
"2017-03-06 23:00:00",23.17
"2017-03-07 00:00:00",22.11
"2017-03-07 01:00:00",21.04
"2017-03-07 02:00:00",19.28
"2017-03-07 03:00:00",19.02
"2017-03-07 04:00:00",18.86
"2017-03-07 05:00:00",19.81
"2017-03-07 06:00:00",21.76
"2017-03-07 07:00:00",27.71
"2017-03-07 08:00:00",29.59
"2017-03-07 09:00:00",27.07
"2017-03-07 10:00:00",27.03
"2017-03-07 11:00:00",27.15
"2017-03-07 12:00:00",25.93
"2017-03-07 13:00:00",24.42
"2017-03-07 14:00:00",24.23
"2017-03-07 15:00:00",23.55
"2017-03-07 16:00:00",23.49
"2017-03-07 17:00:00",23.55
"2017-03-07 18:00:00",23.79
"2017-03-07 19:00:00",29.83
"2017-03-07 20:00:00",33.85
"2017-03-07 21:00:00",29.66
"2017-03-07 22:00:00",27.26
"2017-03-07 23:00:00",24
"2017-03-08 00:00:00",23.31
"2017-03-08 01:00:00",23.09
"2017-03-08 02:00:00",22.11
"2017-03-08 03:00:00",21.82
"2017-03-08 04:00:00",21.39
"2017-03-08 05:00:00",22.77
"2017-03-08 06:00:00",24.18
"2017-03-08 07:00:00",32.67
"2017-03-08 08:00:00",36.9
"2017-03-08 09:00:00",30.49
"2017-03-08 10:00:00",30.11
"2017-03-08 11:00:00",29.3
"2017-03-08 12:00:00",28.05
"2017-03-08 13:00:00",26.2
"2017-03-08 14:00:00",26.24
"2017-03-08 15:00:00",25.28
"2017-03-08 16:00:00",24.61
"2017-03-08 17:00:00",25.02
"2017-03-08 18:00:00",25.68
"2017-03-08 19:00:00",30.32
"2017-03-08 20:00:00",33.42
"2017-03-08 21:00:00",30.55
"2017-03-08 22:00:00",27.23
"2017-03-08 23:00:00",23.91
"2017-03-09 00:00:00",22.77
"2017-03-09 01:00:00",23.51
"2017-03-09 02:00:00",21.78
"2017-03-09 03:00:00",22.21
"2017-03-09 04:00:00",21.9
"2017-03-09 05:00:00",22.56
"2017-03-09 06:00:00",23.78
"2017-03-09 07:00:00",31.89
"2017-03-09 08:00:00",36.92
"2017-03-09 09:00:00",35.11
"2017-03-09 10:00:00",34.18
"2017-03-09 11:00:00",34
"2017-03-09 12:00:00",32.68
"2017-03-09 13:00:00",31.56
"2017-03-09 14:00:00",28.69
"2017-03-09 15:00:00",28.74
"2017-03-09 16:00:00",28.6
"2017-03-09 17:00:00",27.69
"2017-03-09 18:00:00",28.75
"2017-03-09 19:00:00",36.57
"2017-03-09 20:00:00",42.02
"2017-03-09 21:00:00",37.12
"2017-03-09 22:00:00",31.5
"2017-03-09 23:00:00",27.97
"2017-03-10 00:00:00",26.15
"2017-03-10 01:00:00",25.98
"2017-03-10 02:00:00",24.43
"2017-03-10 03:00:00",24.28
"2017-03-10 04:00:00",24.48
"2017-03-10 05:00:00",23.94
"2017-03-10 06:00:00",24.92
"2017-03-10 07:00:00",28.45
"2017-03-10 08:00:00",30.35
"2017-03-10 09:00:00",30.89
"2017-03-10 10:00:00",30.45
"2017-03-10 11:00:00",30.05
"2017-03-10 12:00:00",27.92
"2017-03-10 13:00:00",25.55
"2017-03-10 14:00:00",24.76
"2017-03-10 15:00:00",24.19
"2017-03-10 16:00:00",24.16
"2017-03-10 17:00:00",24.19
"2017-03-10 18:00:00",25.05
"2017-03-10 19:00:00",29.82
"2017-03-10 20:00:00",34.57
"2017-03-10 21:00:00",33.57
"2017-03-10 22:00:00",29.9
"2017-03-10 23:00:00",26.11
"2017-03-11 00:00:00",26.22
"2017-03-11 01:00:00",26.4
"2017-03-11 02:00:00",26
"2017-03-11 03:00:00",25.68
"2017-03-11 04:00:00",25.84
"2017-03-11 05:00:00",25.97
"2017-03-11 06:00:00",26
"2017-03-11 07:00:00",25.92
"2017-03-11 08:00:00",25.61
"2017-03-11 09:00:00",27.83
"2017-03-11 10:00:00",30.79
"2017-03-11 11:00:00",30.65
"2017-03-11 12:00:00",25.71
"2017-03-11 13:00:00",24.85
"2017-03-11 14:00:00",24.58
"2017-03-11 15:00:00",24.06
"2017-03-11 16:00:00",24.53
"2017-03-11 17:00:00",25.08
"2017-03-11 18:00:00",25.88
"2017-03-11 19:00:00",30.74
"2017-03-11 20:00:00",38.87
"2017-03-11 21:00:00",34.92
"2017-03-11 22:00:00",30.33
"2017-03-11 23:00:00",26.88
"2017-03-12 00:00:00",25.11
